times,Day,Month,Date,CO2,Year,wd,Windgeschwindigkeit,Windrichtung,temp,Luftfeuchtigkeit,Bedeckungsgrad,Pressure,Intensity
0,22,9,2016-09-22,399.745,2016,Donnerstag,2.6,10,-1.8,76,NA,712.1,0.008284244546768146
0,22,10,2016-10-22,408.886,2016,Samstag,7.9,260,-9.9,94,NA,702.9,0.007559610816819222
0,22,11,2016-11-22,405.46,2016,Dienstag,22.7,150,-1.5,75,NA,705.6,0.006955221283477732
0,22,12,2016-12-22,406.525,2016,Donnerstag,6.8,210,-3.1,45,NA,716.8,0.006533796934279831
0,23,1,2016-01-23,405.116,2016,Samstag,10,280,-9.2,29,NA,711.9,0.006400961053949745
0,23,2,2016-02-23,405.756,2016,Dienstag,7.6,190,-5.6,96,NA,702.9,0.006564766898638912
0,23,3,2016-03-23,410.099,2016,Mittwoch,1.6,110,-12.9,92,NA,695,0.0069627318438786985
0,23,4,2016-04-23,403.483,2016,Samstag,3.4,260,-4,91,NA,704.4,0.007578677380843798
0,23,5,2016-05-23,403.77,2016,Montag,6.9,130,0.2,95,NA,708.2,0.008292269896753633
0,23,6,2016-06-23,406.329,2016,Donnerstag,2.9,40,8.3,28,NA,723.3,0.008888414265556812
0,23,7,2016-07-23,399.89,2016,Samstag,7.5,190,5.3,91,NA,716.3,0.009139232521798431
0,23,8,2016-08-23,396.579,2016,Dienstag,3.2,360,2.1,100,NA,722.2,0.008886762047180023
0,23,9,2016-09-23,399.609,2016,Freitag,6,300,-1.5,96,NA,715.7,0.00826229884303536
0,23,10,2016-10-23,407.543,2016,Sonntag,11.2,240,-6.6,56,NA,704.2,0.0075374915291929
0,23,11,2016-11-23,405.297,2016,Mittwoch,10.9,190,-0.1,72,NA,711.2,0.006939019338434352
0,23,12,2016-12-23,407.517,2016,Freitag,7.4,280,-7,81,NA,717.9,0.006528580353061983
0,24,1,2016-01-24,405.888,2016,Sonntag,9,360,-11.4,61,NA,716.6,0.0064012135823976685
0,24,2,2016-02-24,408.739,2016,Mittwoch,5,310,-16,91,NA,700.3,0.006574288413944013
0,24,3,2016-03-24,409.659,2016,Donnerstag,5.6,360,-13.2,91,NA,696.3,0.006987437440610562
0,24,4,2016-04-24,411.163,2016,Sonntag,2.8,300,-11.6,94,NA,697.6,0.007600367475756183
0,24,5,2016-05-24,405.404,2016,Dienstag,10.1,350,-6.2,95,NA,703.2,0.0083146365262656
0,24,6,2016-06-24,407.483,2016,Freitag,5.8,210,10.9,42,NA,722,0.008902514642282922
0,24,7,2016-07-24,400.082,2016,Sonntag,5.6,290,3.5,100,NA,717.6,0.009138671363698019
0,24,8,2016-08-24,400.522,2016,Mittwoch,5.1,360,9.8,42,NA,723.6,0.008871459936197996
0,24,9,2016-09-24,399.919,2016,Samstag,6.4,260,-3.2,76,NA,718.2,0.008370469820930567
0,24,10,2016-10-24,405.82,2016,Montag,16.7,240,0.5,79,NA,709.7,0.007515556699380394
0,24,11,2016-11-24,405.81,2016,Donnerstag,13.3,150,-2.7,77,NA,710.4,0.006922458059696393
0,24,12,2016-12-24,407.282,2016,Samstag,11.1,260,-4,55,NA,716.9,0.0065204401228082486
0,25,1,2016-01-25,404.092,2016,Montag,6.9,360,-3.9,97,NA,718,0.00640165520468216
0,25,2,2016-02-25,406.553,2016,Donnerstag,20.9,250,-8.6,92,NA,697,0.006584234194494688
0,25,3,2016-03-25,408.871,2016,Freitag,7.5,300,-11.3,57,NA,702,0.007003173647555066
0,25,4,2016-04-25,408.692,2016,Montag,6.7,350,-15.7,100,NA,695.4,0.007621431095059063
0,25,5,2016-05-25,405.725,2016,Mittwoch,9.6,130,-2.8,100,NA,706.6,0.00833701053459353
0,25,6,2016-06-25,404.52,2016,Samstag,5.9,150,6.9,74,NA,717.3,0.008912618223303942
0,25,7,2016-07-25,397.83,2016,Montag,1.5,140,5.5,99,NA,718.1,0.009137560781098135
0,25,8,2016-08-25,400.137,2016,Donnerstag,6,110,10.8,27,NA,722.1,0.008855560854034297
0,25,9,2016-09-25,397.098,2016,Sonntag,2.6,250,2,63,NA,717.6,0.008211261855417408
0,25,10,2016-10-25,403.697,2016,Dienstag,15.4,170,2.1,84,NA,713.5,0.007494053206392413
0,25,11,2016-11-25,403.846,2016,Freitag,3.7,120,0.2,57,NA,709.1,0.006905991540776308
0,25,12,2016-12-25,408.743,2016,Sonntag,11.1,320,-10.1,91,NA,713.7,0.006512210053104998
0,26,1,2016-01-26,403.803,2016,Dienstag,5.8,260,-1.4,64,NA,719.1,0.006402186045030553
0,26,2,2016-02-26,410.522,2016,Freitag,8.5,260,-15.3,90,NA,696.5,0.006594506256508254
0,26,3,2016-03-26,408.801,2016,Samstag,9.7,350,-9.9,91,NA,702.9,0.00702011852810952
0,26,4,2016-04-26,407.552,2016,Dienstag,17.4,240,-13.9,87,NA,694.5,0.007660630757895856
0,26,5,2016-05-26,399.944,2016,Donnerstag,5.8,140,-0.4,99,NA,710.8,0.008359294474782163
0,26,6,2016-06-26,406.145,2016,Sonntag,4.5,310,2.2,100,NA,714,0.008949834009679993
0,26,7,2016-07-26,402.411,2016,Dienstag,1.4,50,4.5,95,NA,718.3,0.00913589871599546
0,26,8,2016-08-26,398.942,2016,Freitag,4.5,310,10.7,41,NA,720.9,0.008839185966620712
0,26,9,2016-09-26,399.259,2016,Montag,3.6,360,-0.3,79,NA,716.2,0.008189133485605507
0,26,10,2016-10-26,404.262,2016,Mittwoch,4.8,320,-0.8,100,NA,715.1,0.007475997886624006
0,26,11,2016-11-26,405.797,2016,Samstag,8.1,130,-2.7,93,NA,707.7,0.006889718723414473
0,26,12,2016-12-26,406.024,2016,Montag,10.9,350,-2.6,100,NA,717.7,0.006504158939490532
0,27,1,2016-01-27,403.925,2016,Mittwoch,14.1,250,-4.3,81,NA,715.8,0.0064025184529346154
0,27,2,2016-02-27,407.955,2016,Samstag,10.4,230,-11.1,69,NA,693.9,0.006605066329679111
0,27,3,2016-03-27,408.108,2016,Sonntag,4,160,-1.1,20,NA,707.7,0.007037442096973334
0,27,4,2016-04-27,407.033,2016,Mittwoch,8.5,290,-12.9,88,NA,692.8,0.0076696561063642026
0,27,5,2016-05-27,401.874,2016,Freitag,10.1,250,2.7,73,NA,712.7,0.00838141723058936
0,27,6,2016-06-27,398.495,2016,Montag,5,320,-1.1,100,NA,713.3,0.008952817206205194
0,27,7,2016-07-27,400.13,2016,Mittwoch,2.7,340,5.1,74,NA,717.8,0.009133682692834485
0,27,8,2016-08-27,401.297,2016,Samstag,1.8,170,9.4,62,NA,722.1,0.008822393167085094
0,27,9,2016-09-27,398.621,2016,Dienstag,3.6,290,0,89,NA,716,0.008166156792209991
0,27,10,2016-10-27,404.827,2016,Donnerstag,7.1,350,-6.7,68,NA,716.5,0.007446636610767052
0,27,11,2016-11-27,408.389,2016,Sonntag,7.8,340,-5.2,96,NA,705.7,0.006873694556715832
0,27,12,2016-12-27,410.328,2016,Dienstag,6.7,340,-8.5,93,NA,716.5,0.006496359298010502
0,28,1,2016-01-28,403.736,2016,Donnerstag,12.7,250,-2.5,39,NA,713.4,0.00640147364974493
0,28,2,2016-02-28,407.108,2016,Sonntag,17.1,140,-8.5,86,NA,696.7,0.006615892494188419
0,28,3,2016-03-28,408.731,2016,Montag,6,140,-7.9,93,NA,702.5,0.0070550082322947865
0,28,4,2016-04-28,407.274,2016,Donnerstag,9,250,-15.8,77,NA,698.4,0.007691347922461956
0,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008403263116905627
0,28,6,2016-06-28,399.29,2016,Dienstag,4.9,340,-1.8,99,NA,715.4,0.00896478495433281
0,28,7,2016-07-28,397.681,2016,Donnerstag,2.9,330,3.1,100,NA,716.2,0.009130910343703155
0,28,8,2016-08-28,401.562,2016,Sonntag,3.8,240,9.3,65,NA,720.9,0.00880521973234077
0,28,9,2016-09-28,400.308,2016,Mittwoch,3.9,290,1,59,NA,720.7,0.008142948949940153
0,28,10,2016-10-28,404.253,2016,Freitag,7.3,10,0.7,12,NA,720.9,0.007426451091872588
0,28,11,2016-11-28,413.499,2016,Montag,6.4,350,-12.5,86,NA,702.6,0.0068580023291970665
0,28,12,2016-12-28,409.682,2016,Mittwoch,6.3,350,-12.9,90,NA,718.7,0.00648884039705482
0,29,1,2016-01-29,403.595,2016,Freitag,10,270,-5.5,96,NA,713.6,0.006382749826794706
0,29,2,2016-02-29,406.023,2016,Montag,10,120,-7.6,90,NA,698.2,0.006626965534352172
0,29,3,2016-03-29,408.032,2016,Dienstag,10.8,260,-7.4,71,NA,701.5,0.007072752462754215
0,29,4,2016-04-29,406.933,2016,Freitag,9.5,250,-11.3,90,NA,703,0.007713599978744211
0,29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008424438468212439
0,29,6,2016-06-29,397.171,2016,Mittwoch,6.7,240,3.5,87,NA,714.8,0.008977284450942924
0,29,7,2016-07-29,392.662,2016,Freitag,5.5,280,2.4,100,NA,715.4,0.009127579880771544
0,29,8,2016-08-29,399.345,2016,Montag,3.2,260,6,99,NA,719.5,0.008787697394201665
0,29,9,2016-09-29,399.141,2016,Donnerstag,7.6,280,2.3,36,NA,722.2,0.008119654381838199
0,29,10,2016-10-29,403.423,2016,Samstag,7,350,0.8,33,NA,722.1,0.007405324136559875
0,29,11,2016-11-29,406.175,2016,Dienstag,7,100,-14.9,21,NA,705.4,0.006842956762021843
0,29,12,2016-12-29,407.148,2016,Donnerstag,7.2,360,-7.2,38,NA,719,0.006481617486480612
0,30,1,2016-01-30,404.878,2016,Samstag,9.4,250,-4.9,36,NA,714.9,0.006424891608032523
0,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006638258622174673
0,30,3,2016-03-30,407.579,2016,Mittwoch,11.1,210,-6.5,93,NA,705.3,0.007090583142625198
0,30,4,2016-04-30,407.258,2016,Samstag,7.3,210,-6.3,52,NA,706.8,0.007736042887957574
0,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008439757023657948
0,30,6,2016-06-30,397.405,2016,Donnerstag,7.7,260,5,100,NA,714.5,0.008989633610698317
0,30,7,2016-07-30,394.245,2016,Samstag,6.4,290,5.7,100,NA,716.4,0.009123690442219532
0,30,8,2016-08-30,399.195,2016,Dienstag,1.8,300,3.3,100,NA,718.2,0.008769861978998908
0,30,9,2016-09-30,398.509,2016,Freitag,8.3,250,3.7,60,NA,716.8,0.008096361648599013
0,30,10,2016-10-30,403.044,2016,Sonntag,5.5,360,-1.5,77,NA,718.9,0.007384162660610971
0,30,11,2016-11-30,406.141,2016,Mittwoch,3.4,360,-8.8,41,NA,713.6,0.006836983718634749
0,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006474700231269912
0,31,1,2016-01-31,406.298,2016,Sonntag,15.7,260,-7.5,92,NA,701.5,NA
0,31,3,2016-03-31,407.392,2016,Donnerstag,11.1,220,-3.9,69,NA,706.3,NA
0,31,5,2016-05-31,403.773,2016,Dienstag,6.4,270,-1.8,99,NA,706.1,NA
0,31,7,2016-07-31,399.606,2016,Sonntag,7.9,260,6.5,86,NA,716.1,NA
0,31,8,2016-08-31,398.831,2016,Mittwoch,5.9,150,4.9,84,NA,719,NA
0,31,10,2016-10-31,402.958,2016,Montag,3,350,-2.9,53,NA,716.4,NA
0,NA,NA,2016-01-01,NA,NA,NA,4.9,260,-7,97,NA,710.4,NA
0,NA,NA,2016-11-16,NA,NA,NA,6.7,360,-1.3,100,NA,715.1,NA
0,NA,NA,2016-11-17,NA,NA,NA,10.4,280,-2.5,99,NA,709.2,NA
0,NA,NA,2016-02-19,NA,NA,NA,5.6,130,-12.1,92,NA,700.4,NA
0,NA,NA,2016-02-20,NA,NA,NA,5.7,270,-17.5,89,NA,703.5,NA
0,NA,NA,2016-02-21,NA,NA,NA,18.6,320,-3.7,96,NA,706.7,NA
0,NA,NA,2016-07-12,NA,NA,NA,6.7,250,5.3,85,NA,715.6,NA
0,NA,NA,2016-04-17,NA,NA,NA,20.9,170,-2.6,77,NA,700.5,NA
0,NA,NA,2016-04-18,NA,NA,NA,3.1,350,-7.2,94,NA,704.7,NA
0,NA,NA,2016-02-22,NA,NA,NA,20.2,250,-0.7,24,NA,710,NA
0,NA,NA,2016-07-13,NA,NA,NA,3.7,340,1,100,NA,711,NA
0,NA,NA,2016-11-18,NA,NA,NA,10.8,180,-2.6,61,NA,704.5,NA
0,NA,NA,2016-05-29,NA,NA,NA,10.7,170,3.6,82,NA,709,NA
0,NA,NA,2016-05-03,NA,NA,NA,2,10,-6.4,95,NA,709.1,NA
0,NA,NA,2016-12-31,NA,NA,NA,5.7,80,-5.3,21,NA,718.4,NA
0,NA,NA,2016-11-14,NA,NA,NA,4.1,260,-9.7,93,NA,708.6,NA
0,NA,NA,2016-05-30,NA,NA,NA,9.5,250,-1.2,100,NA,703.6,NA
0,NA,NA,2016-05-28,NA,NA,NA,7.4,220,3.2,91,NA,713.1,NA
0,NA,NA,2016-11-15,NA,NA,NA,5.7,360,-7.1,13,NA,712.6,NA
0,NA,NA,2016-04-16,NA,NA,NA,16.6,170,-4,88,NA,702.2,NA
0,NA,NA,2016-12-30,NA,NA,NA,5,50,-4.2,36,NA,719.5,NA
1,1,1,2016-01-01,406.12,2016,Freitag,4.4,270,-7.1,98,NA,710,0.006566707039303119
1,1,2,2016-02-01,405.425,2016,Montag,19,330,-2.6,97,NA,705.6,0.006451368521158505
1,1,3,2016-03-01,421.632,2016,Dienstag,8,360,-13.6,88,NA,698.8,0.006639399058214236
1,1,4,2016-04-01,407.364,2016,Freitag,19.5,170,-2.2,79,NA,704.2,0.007116893560726601
1,1,5,2016-05-01,405.585,2016,Sonntag,11.3,130,-6.5,95,NA,702.6,0.007801292298404929
1,1,6,2016-06-01,401.833,2016,Mittwoch,3.8,360,-2.1,99,NA,707.4,0.0085167321541233
1,1,7,2016-07-01,401.695,2016,Freitag,8.6,260,2.4,100,NA,715.7,0.009057617191508521
1,1,8,2016-08-01,396.3,2016,Montag,5,340,1.5,100,NA,713.7,0.00914133977907476
1,1,9,2016-09-01,399.133,2016,Donnerstag,5.8,340,3.7,87,NA,719.4,0.008745272745225251
1,1,10,2016-10-01,401.839,2016,Samstag,7.2,180,0.5,94,NA,711.6,0.008081813421997338
1,1,11,2016-11-01,402.474,2016,Dienstag,6.7,300,-0.6,55,NA,716.2,0.007430103783398743
1,1,12,2016-12-01,404.965,2016,Donnerstag,11.6,340,-9.4,54,NA,712.6,0.0068906441939127075
1,2,1,2016-01-02,404.857,2016,Samstag,9,250,-7,44,NA,705.5,0.006559220595327453
1,2,2,2016-02-02,404.191,2016,Dienstag,10.9,270,-0.4,15,NA,715.9,0.006452731367360601
1,2,3,2016-03-02,406.737,2016,Mittwoch,10.9,350,-8.5,93,NA,700.5,0.006650471583280899
1,2,4,2016-04-02,406.686,2016,Samstag,11.8,220,-0.4,64,NA,710.6,0.007142482472985739
1,2,5,2016-05-02,402.127,2016,Montag,4.4,40,-6.4,97,NA,707.6,0.0078167151239222
1,2,6,2016-06-02,401.947,2016,Donnerstag,3.8,290,-1.7,100,NA,707,0.008538521803513206
1,2,7,2016-07-02,398.785,2016,Samstag,4.6,270,4.2,100,NA,716.4,0.009068302331409147
1,2,8,2016-08-02,394.092,2016,Dienstag,10.6,250,0,98,NA,715.2,0.009135726194112322
1,2,9,2016-09-02,397.452,2016,Freitag,5,330,2.7,100,NA,719.2,0.0087270339578067
1,2,10,2016-10-02,402.216,2016,Sonntag,7.3,170,0.4,100,NA,709.9,0.00806000202791841
1,2,11,2016-11-02,403.38,2016,Mittwoch,9.6,290,-2.8,68,NA,709.8,0.00741064032590181
1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006876366925572444
1,3,1,2016-01-03,406.824,2016,Sonntag,6.7,360,-10.6,91,NA,699,0.0065531397907997125
1,3,2,2016-02-03,405.029,2016,Mittwoch,16.1,260,-7.5,74,NA,707.2,0.006454430072125247
1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006661549845809985
1,3,4,2016-04-03,406.256,2016,Sonntag,17,140,-0.6,46,NA,710.4,0.00716006987220516
1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00785292303574651
1,3,6,2016-06-03,399.116,2016,Freitag,4.6,140,-1.4,92,NA,706.9,0.008560195816760997
1,3,7,2016-07-03,401.726,2016,Sonntag,5.7,270,0,100,NA,714.1,0.009078476784464221
1,3,8,2016-08-03,399.786,2016,Mittwoch,8.4,310,2.6,100,NA,716.4,0.009129545537601726
1,3,9,2016-09-03,396.378,2016,Samstag,5.9,280,3.4,78,NA,718.5,0.008709577145213896
1,3,10,2016-10-03,399.363,2016,Montag,9.4,290,-7.4,96,NA,710.5,0.008042590816556184
1,3,11,2016-11-03,410.117,2016,Donnerstag,6.9,290,-9.7,93,NA,705.3,0.0073911063148220345
1,3,12,2016-12-03,406.207,2016,Samstag,5.8,310,-7.8,57,NA,705.2,0.0068623556569822695
1,4,1,2016-01-04,405.558,2016,Montag,15.4,220,-8.5,91,NA,687.2,0.006510934884353864
1,4,2,2016-02-04,407.729,2016,Donnerstag,10.2,350,-16.4,88,NA,703.6,0.006456466151323926
1,4,3,2016-03-04,410.146,2016,Freitag,5.2,350,-15.7,-999,NA,692.5,0.006670733758169876
1,4,4,2016-04-04,407.131,2016,Montag,16.4,180,-1.3,76,NA,706.3,0.007179429179541054
1,4,5,2016-05-04,407.21,2016,Mittwoch,NA,360,-9.8,93,NA,709.6,0.007875687988669196
1,4,6,2016-06-04,401.582,2016,Samstag,4.2,230,-0.4,100,NA,707.6,0.008581671552065523
1,4,7,2016-07-04,398.809,2016,Montag,7.8,290,1.2,100,NA,716.3,0.009088130777536693
1,4,8,2016-08-04,399.278,2016,Donnerstag,7.9,250,4.9,76,NA,716.4,0.00912280816118116
1,4,9,2016-09-04,393.501,2016,Sonntag,11.7,250,4.3,88,NA,717.4,0.008764164055464992
1,4,10,2016-10-04,400.01,2016,Dienstag,4.8,350,-6.1,97,NA,713.3,0.008010204711695945
1,4,11,2016-11-04,405.384,2016,Freitag,14.6,250,-6.7,38,NA,706.8,0.007371667952625313
1,4,12,2016-12-04,405.748,2016,Sonntag,3.4,160,-5.8,25,NA,708.5,0.006848748746694288
1,5,1,2016-01-05,405.62,2016,Dienstag,9.8,240,-13.2,94,NA,687.5,0.006532586740165326
1,5,2,2016-02-05,408.996,2016,Freitag,12,350,-11.5,89,NA,706.6,0.00645884087418483
1,5,3,2016-03-05,407.355,2016,Samstag,15.2,180,-9.7,75,NA,690,0.006690568152381875
1,5,4,2016-04-05,407.393,2016,Dienstag,15.6,170,-2.2,81,NA,703.3,0.0071992071016537635
1,5,5,2016-05-05,405.953,2016,Donnerstag,5.6,120,-11.8,89,NA,709.4,0.00789936142343747
1,5,6,2016-06-05,400.716,2016,Sonntag,2.2,10,-0.4,100,NA,710,0.008602889713576286
1,5,7,2016-07-05,398.629,2016,Dienstag,12.3,260,4.4,77,NA,716.5,0.009097255253338736
1,5,8,2016-08-05,400.014,2016,Freitag,4.9,350,2.5,100,NA,712,0.009115524406043225
1,5,9,2016-09-05,399.032,2016,Montag,10.1,340,-1.4,100,NA,712.8,0.008663872430738134
1,5,10,2016-10-05,401.521,2016,Mittwoch,3.9,360,-5.1,33,NA,714.2,0.00798962562663225
1,5,11,2016-11-05,405.527,2016,Samstag,10.8,180,-3.3,60,NA,704.2,0.007352399203539014
1,5,12,2016-12-05,406.142,2016,Montag,1.4,80,-5.5,17,NA,710.8,0.006836387261956771
1,6,1,2016-01-06,405.787,2016,Mittwoch,4.8,250,-13,88,NA,690.1,0.0065268950244831165
1,6,2,2016-02-06,405.151,2016,Samstag,10.1,260,-5.1,60,NA,711.6,0.006461555207155385
1,6,3,2016-03-06,409.177,2016,Sonntag,7.8,340,-13.4,89,NA,687.5,0.00670068355898469
1,6,4,2016-04-06,407.704,2016,Mittwoch,8.8,190,-2.3,98,NA,705.7,0.00721922907263608
1,6,5,2016-05-06,405.145,2016,Freitag,7.8,140,-3.6,54,NA,710.7,0.007923235217838954
1,6,6,2016-06-06,399.777,2016,Montag,5.7,120,-0.3,100,NA,713.1,0.008623771030531224
1,6,7,2016-07-06,402.003,2016,Mittwoch,7.3,320,1.5,100,NA,714.8,0.009105841549576044
1,6,8,2016-08-06,395.368,2016,Samstag,6.3,350,-2,100,NA,715.8,0.009107704441218898
1,6,9,2016-09-06,395.63,2016,Dienstag,6.9,360,-0.7,100,NA,716.5,0.008645913949639742
1,6,10,2016-10-06,399.675,2016,Donnerstag,4.4,10,-10.8,93,NA,706.5,0.007967680636885733
1,6,11,2016-11-06,408.424,2016,Sonntag,5,250,-5,96,NA,695,0.007333398915792866
1,6,12,2016-12-06,406.22,2016,Dienstag,4.7,330,-8.5,23,NA,712.4,0.00681294993505658
1,7,1,2016-01-07,407.986,2016,Donnerstag,6.1,320,-12.3,89,NA,691.1,0.006520654168095799
1,7,2,2016-02-07,406.593,2016,Sonntag,25.7,190,-6.7,67,NA,701.7,0.006464609774636362
1,7,3,2016-03-07,411.669,2016,Montag,4.1,260,-17.2,89,NA,689.3,0.006712971479320243
1,7,4,2016-04-07,408.204,2016,Donnerstag,10.6,190,-3.9,96,NA,703.9,0.007239406541401105
1,7,5,2016-05-07,403.903,2016,Samstag,5.8,150,-3.1,69,NA,708.5,0.007947159599648876
1,7,6,2016-06-07,398.727,2016,Dienstag,1.9,130,2.4,82,NA,716.6,0.008644126640888337
1,7,7,2016-07-07,400.326,2016,Donnerstag,6.3,320,0.7,100,NA,716,0.009113881145765064
1,7,8,2016-08-07,394.113,2016,Sonntag,2.9,360,-0.1,100,NA,720.9,0.00909935825147196
1,7,9,2016-09-07,400.491,2016,Mittwoch,13.4,120,-0.4,46,NA,717.3,0.008626502942503344
1,7,10,2016-10-07,417.538,2016,Freitag,5.3,10,-5.4,97,NA,705.5,0.007945530156301707
1,7,11,2016-11-07,408.988,2016,Montag,4.1,290,-14,93,NA,692.1,0.007315043324855697
1,7,12,2016-12-07,404.496,2016,Mittwoch,4.8,10,-6.9,12,NA,716.4,0.00680542806017214
1,8,1,2016-01-08,406.334,2016,Freitag,7.9,270,-10,95,NA,694.3,0.006514468479825971
1,8,2,2016-02-08,408.345,2016,Montag,6.9,220,-10.2,93,NA,700.1,0.006468004829753354
1,8,3,2016-03-08,411.148,2016,Dienstag,2.4,340,-17.5,83,NA,691.1,0.006725823758475352
1,8,4,2016-04-08,409.201,2016,Freitag,9.2,130,-7.7,93,NA,700.1,0.007259569607484386
1,8,5,2016-05-08,403.629,2016,Sonntag,2.6,130,-2.2,66,NA,707.5,0.007971023695467417
1,8,6,2016-06-08,400.664,2016,Mittwoch,0.5,120,1.3,88,NA,716.3,0.008663060228414553
1,8,7,2016-07-08,397.055,2016,Freitag,9.2,260,4.2,100,NA,717.7,0.00912136548787173
1,8,8,2016-08-08,399.771,2016,Montag,4.9,130,5.2,50,NA,721,0.009090495728383809
1,8,9,2016-09-08,395.997,2016,Donnerstag,3.8,310,5.7,79,NA,715.9,0.0086065903038497725
1,8,10,2016-10-08,404.491,2016,Samstag,10.2,250,-6,96,NA,706.5,0.007923360808915196
1,8,11,2016-11-08,409.869,2016,Dienstag,4.9,160,-15.2,88,NA,693.8,0.007314000010254775
1,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00679292182675048
1,9,1,2016-01-09,404.44,2016,Samstag,15.6,250,-4.9,98,NA,697,0.006508470167348801
1,9,2,2016-02-09,406.978,2016,Dienstag,12.8,260,-8.8,92,NA,699.4,0.006471740223862496
1,9,3,2016-03-09,412.509,2016,Mittwoch,7.6,120,-16.8,90,NA,697.2,0.006739047696515173
1,9,4,2016-04-09,415.255,2016,Samstag,5.5,80,-6.4,93,NA,696.8,0.0072784711084786765
1,9,5,2016-05-09,402.969,2016,Montag,7.8,150,-2,74,NA,708.1,0.007994543541557961
1,9,6,2016-06-09,400.085,2016,Donnerstag,5.5,350,0.3,100,NA,711,0.008781061531598116
1,9,7,2016-07-09,398.354,2016,Samstag,8.5,320,3.4,100,NA,718.2,0.009128285903568425
1,9,8,2016-08-09,396.064,2016,Dienstag,7.3,260,4.1,100,NA,717.4,0.009081126822243712
1,9,9,2016-09-09,399.046,2016,Freitag,3,360,4.2,100,NA,716.1,0.008586372449968627
1,9,10,2016-10-09,409.67,2016,Sonntag,2.8,350,-10.2,91,NA,708.1,0.007901258010983788
1,9,11,2016-11-09,411.642,2016,Mittwoch,6.6,280,-16.1,88,NA,694.9,0.0072737503067819035
1,9,12,2016-12-09,405.495,2016,Freitag,9.5,330,-3.5,23,NA,719.3,0.00678022669602476
1,10,1,2016-01-10,403.771,2016,Sonntag,6.2,270,-8.5,83,NA,694.8,0.006502706837522989
1,10,2,2016-02-10,407.178,2016,Mittwoch,10.1,310,-13.4,87,NA,684.2,0.006475815362362984
1,10,3,2016-03-10,408.425,2016,Donnerstag,2.7,200,-12.3,76,NA,696.1,0.006752582350059983
1,10,4,2016-04-10,408.566,2016,Sonntag,4.4,260,-7.4,91,NA,699.3,0.007305767345051402
1,10,5,2016-05-10,406.753,2016,Dienstag,6.3,260,1.6,74,NA,709.3,0.00801447662806816
1,10,6,2016-06-10,398.96,2016,Freitag,2.9,310,-2.7,89,NA,709.3,0.008710114478394064
1,10,7,2016-07-10,403.02,2016,Sonntag,8.8,250,5.5,88,NA,718.3,0.009134633613134836
1,10,8,2016-08-10,395.1,2016,Mittwoch,2,320,-3,99,NA,711.5,0.009071261726522705
1,10,9,2016-09-10,397.89,2016,Samstag,6.4,240,5.6,83,NA,717.1,0.008565928072376041
1,10,10,2016-10-10,405.956,2016,Montag,2.2,90,-9.3,93,NA,707.8,0.007879332100446518
1,10,11,2016-11-10,406.382,2016,Donnerstag,12.7,290,-11.5,91,NA,695.2,0.007256119186558336
1,10,12,2016-12-10,405.206,2016,Samstag,5.4,330,0.7,20,NA,718.3,0.0067676332557746995
1,11,1,2016-01-11,406.365,2016,Montag,17.1,170,-7,93,NA,691.6,0.006497201153833659
1,11,2,2016-02-11,406.842,2016,Donnerstag,11.1,270,-17.3,86,NA,690.9,0.006480229132024121
1,11,3,2016-03-11,407.895,2016,Freitag,5.9,80,-11.4,64,NA,703.4,0.006766391681408053
1,11,4,2016-04-11,407.719,2016,Montag,2.3,230,-1.8,30,NA,704.5,0.007324501871828163
1,11,5,2016-05-11,406.147,2016,Mittwoch,2.1,200,0.3,55,NA,706.2,0.008047447349049212
1,11,6,2016-06-11,397.827,2016,Samstag,8.7,260,0.7,98,NA,708.8,0.008728366106236295
1,11,7,2016-07-11,401.978,2016,Montag,7.1,220,5.9,91,NA,717.6,0.009140399849511793
1,11,8,2016-08-11,394.634,2016,Donnerstag,4,350,-5.3,97,NA,711.7,0.009060911099143826
1,11,9,2016-09-11,398.089,2016,Sonntag,2.5,20,4.7,86,NA,716.7,0.008545309864171752
1,11,10,2016-10-11,406.73,2016,Dienstag,1.7,360,-10.9,88,NA,703.6,0.007857977685231225
1,11,11,2016-11-11,406.361,2016,Freitag,16.9,250,-9.6,100,NA,697.4,0.007237973930297594
1,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006755215384334457
1,12,1,2016-01-12,406.87,2016,Dienstag,13.9,260,-12.3,89,NA,687.7,0.006491966257679652
1,12,2,2016-02-12,407.536,2016,Freitag,7,200,-16,79,NA,692,0.006484979772773812
1,12,3,2016-03-12,406.667,2016,Samstag,3.7,30,-7.2,35,NA,706.5,0.006780432386006478
1,12,4,2016-04-12,408.145,2016,Dienstag,5.6,150,-4.5,81,NA,704.5,0.007345353548196476
